sep=;,,,,
,,,,
,,,,
 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 1989 to 1989 - (created: 09-05-2019),,,,
,,,,
Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production,,,,
19549;Sweden;Yugoslavia;RBS-15M;Anti-ship missile;Missiles;1986;No;28;Yes;1989;Yes;New;1.0000;1.0000;28;No,,,,
17858;France;Brazil;AS-532 Cougar/AS-332;Transport helicopter;Aircraft;1987;No;6;Yes;1989;No;New;7.2500;7.2500;43.5;No,,,,
25942;Soviet Union;Bulgaria;9M115 Metis/AT-7;Anti-tank missile;Missiles;1987;Yes;50;Yes;1989;Yes;New;0.0100;0.0100;0.5;Yes,,,,
19916;United States;Chile;MD-500E;Light helicopter;Aircraft;1988;No;5;No;1989;No;New;0.7000;0.7000;3.5;No,,,,
19665;Soviet Union;Romania;K-5/AA-1;SRAAM;Missiles;1975;Yes;20;Yes;1989;No;New;0.0400;0.0400;0.8;Yes,,,,
26009;Soviet Union;Bulgaria;Mi-14PL;ASW helicopter;Aircraft;1988;Yes;6;Yes;1989;Yes;Second hand;12.0000;4.8;28.8;No,,,,
34843;United States;Brazil;TPE-331;Turboprop;Engines;1987;Yes;2;Yes;1989;Yes;New;0.6000;0.6000;1.2;No,,,,
4085;United States;Taiwan;RIM-66B Standard-1MR;SAM;Missiles;1983;No;25;Yes;1989;Yes;New;0.2500;0.2500;6.25;No,,,,
19691;Spain;Chile;CN-235;Transport aircraft;Aircraft;1989;No;1;Yes;1989;No;New;8.2000;8.2000;8.2;No,,,,
16870;United States;Norway;M-48A5 Patton;Tank;Armoured vehicles;1986;No;5;Yes;1989;No;Second hand but modernized;1.7500;1.155;5.775;No,,,,
18209;France;Portugal;TB-30 Epsilon;Trainer aircraft;Aircraft;1987;No;3;Yes;1989;No;New;0.5200;0.5200;1.56;Yes,,,,
23880;France;Egypt;DRPT-5 Rasit;Ground surv radar;Sensors;1982;No;12;Yes;1989;Yes;New;0.1000;0.1000;1.2;No,,,,
21949;Chile;Spain;T-35 Pillan;Trainer aircraft;Aircraft;1987;Yes;1;No;1989;No;New;0.2800;0.2800;0.28;No,,,,
23099;United States;Saudi Arabia;TPS-63;Air search radar;Sensors;1986;No;7;Yes;1989;Yes;New;5.0000;5.0000;35;No,,,,
19397;Soviet Union;East Germany (GDR);9M113 Konkurs/AT-5;Anti-tank missile;Missiles;1978;No;1200;Yes;1989;No;New;0.0200;0.0200;24;No,,,,
36636;United States;Egypt;Scarab;UAV;Aircraft;1985;Yes;20;Yes;1989;No;New;1.5000;1.5000;30;No,,,,
26611;France;China;Compact 100mm;Naval gun;Naval weapons;1988;Yes;2;Yes;1989;Yes;New;5.2500;5.2500;10.5;No,,,,
24663;United States;Brazil;Cessna-208 Caravan;Light transport ac;Aircraft;1989;No;4;No;1989;No;New;0.9000;0.9000;3.6;No,,,,
3744;Soviet Union;Syria;9M111 Fagot/AT-4;Anti-tank missile;Missiles;1980;Yes;200;Yes;1989;No;New;0.0100;0.0100;2;No,,,,
19395;France;Brazil;AS-350/AS-550 Fennec;Light helicopter;Aircraft;1988;No;5;Yes;1989;No;New;0.9000;0.9000;4.5;Yes,,,,
19889;East Germany (GDR);Iran;MiG-21PFM;Fighter aircraft;Aircraft;1989;Yes;2;Yes;1989;Yes;Second hand;10.0000;4;8;No,,,,
18681;Soviet Union;Czechoslovakia;2S4 240mm;Self-propelled mortar;Artillery;1985;Yes;4;Yes;1989;No;New;0.9000;0.9000;3.6;No,,,,
25666;Soviet Union;Algeria;Mi-2;Light helicopter;Aircraft;1988;Yes;26;No;1989;Yes;New;1.1000;1.1000;28.6;No,,,,
18900;United States;South Korea;AIM-7F Sparrow;BVRAAM;Missiles;1988;Yes;38;Yes;1989;Yes;New;0.1600;0.1600;6.08;No,,,,
2488;United States;Japan;AIM-7F Sparrow;BVRAAM;Missiles;1980;No;135;Yes;1989;No;New;0.1600;0.1600;21.6;Yes,,,,
28111;United Kingdom;Colombia;Hussar;APC;Armoured vehicles;1987;Yes;5;Yes;1989;Yes;New;0.1400;0.1400;0.7;No,,,,
18814;United Kingdom;Turkey;Shorland;APV;Armoured vehicles;1988;No;40;No;1989;No;New;0.1000;0.1000;4;No,,,,
28256;North Korea;Iran;9M14M/AT-3;Anti-tank missile;Missiles;1986;No;1000;Yes;1989;Yes;New;0.0100;0.0100;10;No,,,,
19153;United States;Thailand;C-130H-30 Hercules;Transport aircraft;Aircraft;1988;No;2;No;1989;No;New;29.0000;29.0000;58;No,,,,
17920;United States;Japan;C-130H Hercules;Transport aircraft;Aircraft;1987;No;1;No;1989;No;New;28.0000;28.0000;28;No,,,,
18090;United States;Germany;AGM-88 HARM;ARM;Missiles;1987;No;100;Yes;1989;No;New;0.2500;0.2500;25;Yes,,,,
18312;United Kingdom;Jordan;S-711;Air search radar;Sensors;1986;No;2;No;1989;No;New;4.7500;4.7500;9.5;No,,,,
25814;United States;Norway;Bell-412;Helicopter;Aircraft;1988;Yes;1;No;1989;Yes;New;5.0000;5.0000;5;No,,,,
16027;United States;South Korea;FIM-92 Stinger;Portable SAM;Missiles;1986;No;244;Yes;1989;Yes;New;0.0800;0.0800;19.52;No,,,,
21060;Netherlands;Germany;DA-08;Air search radar;Sensors;1986;No;1;Yes;1989;Yes;New;9.0000;9.0000;9;No,,,,
53783;Soviet Union;Cambodia;BMP-1;IFV;Armoured vehicles;1988;Yes;10;Yes;1989;Yes;Second hand;0.9000;0.36;3.6;No,,,,
17933;United States;Portugal;M-163 VADS;SPAAG;Air defence systems;1987;Yes;14;No;1989;No;Second hand;1.0000;0.4;5.6;No,,,,
15885;United States;South Korea;CH-47D Chinook;Transport helicopter;Aircraft;1987;No;9;No;1989;No;New;18.0000;18.0000;162;No,,,,
23188;Soviet Union;India;S-200 Angara/SA-5;SAM system;Air defence systems;1988;Yes;2;Yes;1989;Yes;New;35.0000;35.0000;70;No,,,,
18485;United States;Thailand;Model-300;Light helicopter;Aircraft;1988;No;24;No;1989;No;New;0.2000;0.2000;4.8;No,,,,
28771;Italy;Spain;LPD-20;Air search radar;Sensors;1985;Yes;2;Yes;1989;Yes;New;4.5000;4.5000;9;No,,,,
23255;Soviet Union;Bulgaria;S-300P/SA-10A;SAM system;Air defence systems;1988;Yes;2;No;1989;No;New;37.5000;37.5000;75;No,,,,
17584;United States;Greece;M-48A5 Patton;Tank;Armoured vehicles;1986;No;60;Yes;1989;No;Second hand;1.7500;0.7;42;No,,,,
17809;France;Greece;R-550 Magic-2;SRAAM;Missiles;1986;No;72;Yes;1989;Yes;New;0.1100;0.1100;7.92;No,,,,
18984;United States;Greece;FIM-92 Stinger;Portable SAM;Missiles;1988;No;250;Yes;1989;No;New;0.0800;0.0800;20;No,,,,
2538;Soviet Union;Syria;T-72;Tank;Armoured vehicles;1978;Yes;150;Yes;1989;No;New;2.1400;2.1400;321;No,,,,
25890;Switzerland;Iraq;PC-6 Turbo Porter;Light transport ac;Aircraft;1989;Yes;2;Yes;1989;Yes;New;0.8000;0.8000;1.6;No,,,,
4209;Sweden;Norway;RBS-70;Portable SAM;Missiles;1985;No;250;Yes;1989;No;New;0.0800;0.0800;20;Yes,,,,
19147;United States;Thailand;F-5E Tiger-2;FGA aircraft;Aircraft;1988;No;4;Yes;1989;No;Second hand;10.5000;4.2;16.8;No,,,,
15882;United States;South Korea;AH-1S Cobra;Combat helicopter;Aircraft;1986;No;20;Yes;1989;No;New;4.2800;4.2800;85.6;No,,,,
19853;United States;Tunisia;F-5E Tiger-2;FGA aircraft;Aircraft;1989;No;4;No;1989;No;Second hand;10.5000;4.2;16.8;No,,,,
20187;Soviet Union;Czechoslovakia;R-60/AA-8;SRAAM;Missiles;1988;No;120;Yes;1989;Yes;New;0.0900;0.0900;10.8;No,,,,
19499;Soviet Union;Viet Nam;Project-12650/Sonya;Minehunter;Ships;1987;No;1;No;1989;No;New;45.0000;45.0000;45;No,,,,
16020;Soviet Union;East Germany (GDR);K-13M/AA-2C;SRAAM;Missiles;1978;Yes;65;Yes;1989;Yes;New;0.0700;0.0700;4.55;No,,,,
17874;France;China;HOT-2;Anti-tank missile;Missiles;1987;No;125;Yes;1989;No;New;0.0200;0.0200;2.5;No,,,,
19744;Taiwan;Philippines;F-5A Freedom Fighter;FGA aircraft;Aircraft;1988;No;4;No;1989;No;Second hand;8.0000;3.2;12.8;No,,,,
20192;China;Myanmar;Type-63;Light tank;Armoured vehicles;1989;No;27;Yes;1989;No;New;1.0000;1.0000;27;No,,,,
17490;United States;Singapore;M-113;APC;Armoured vehicles;1988;Yes;100;Yes;1989;Yes;New;0.2500;0.2500;25;No,,,,
18865;Soviet Union;Kuwait;9M111 Fagot/AT-4;Anti-tank missile;Missiles;1988;No;1225;Yes;1989;Yes;New;0.0100;0.0100;12.25;No,,,,
23876;Soviet Union;Poland;9M113 Konkurs/AT-5;Anti-tank missile;Missiles;1985;No;270;Yes;1989;Yes;New;0.0200;0.0200;5.4;No,,,,
29400;Soviet Union;Afghanistan;9M111 Fagot/AT-4;Anti-tank missile;Missiles;1987;Yes;500;Yes;1989;Yes;New;0.0100;0.0100;5;No,,,,
19057;Soviet Union;Czechoslovakia;BMP-2;IFV;Armoured vehicles;1978;No;39;Yes;1989;No;New;0.9000;0.9000;35.1;Yes,,,,
19021;Soviet Union;Czechoslovakia;2S7 Pion 203mm;Self-propelled gun;Artillery;1987;Yes;4;Yes;1989;No;New;1.1000;1.1000;4.4;No,,,,
19652;Switzerland;Oman;AS-202 Bravo;Trainer aircraft;Aircraft;1988;No;2;No;1989;No;New;0.1500;0.1500;0.3;No,,,,
36391;France;United States;16PC2.5;Diesel engine;Engines;1981;Yes;4;No;1989;No;New;3.5000;3.5000;14;Yes,,,,
23911;Jordan;Guatemala;S-76;Helicopter;Aircraft;1988;Yes;3;No;1989;No;Second hand;3.0000;1.2;3.6;No,,,,
21716;United States;Sweden;King Air;Light transport ac;Aircraft;1988;Yes;4;Yes;1989;No;New;2.7500;2.7500;11;No,,,,
18046;France;Sweden;AS-532 Cougar/AS-332;Transport helicopter;Aircraft;1987;No;4;Yes;1989;No;New;7.2500;7.2500;29;No,,,,
4162;United States;Honduras;F-5E Tiger-2;FGA aircraft;Aircraft;1987;No;4;Yes;1989;No;Second hand;10.5000;4.2;16.8;No,,,,
17497;United States;Saudi Arabia;AIM-9J/P Sidewinder;SRAAM;Missiles;1986;No;200;Yes;1989;No;New;0.0900;0.0900;18;No,,,,
19789;France;Cameroon;CM-170 Magister;Trainer aircraft;Aircraft;1987;No;1;No;1989;No;Second hand but modernized;1.0000;0.66;0.66;No,,,,
3700;Soviet Union;Iraq;T-62;Tank;Armoured vehicles;1982;Yes;300;Yes;1989;No;Second hand;1.8000;0.72;216;No,,,,
17990;United States;Japan;CH-53E Super Stallion;Transport helicopter;Aircraft;1987;Yes;3;No;1989;No;New;22.7800;22.7800;68.34;No,,,,
17698;Germany;Bahrain;TNC-45;FAC;Ships;1985;No;1;No;1989;No;New;44.0000;44.0000;44;No,,,,
28805;France;Peru;AS-350/AS-550 Fennec;Light helicopter;Aircraft;1988;Yes;3;Yes;1989;No;New;0.9000;0.9000;2.7;No,,,,
17634;United Kingdom;New Zealand;L-118 105mm;Towed gun;Artillery;1986;No;8;Yes;1989;No;New;0.6000;0.6000;4.8;No,,,,
15917;United States;Pakistan;M-109A1 155mm;Self-propelled gun;Artillery;1985;Yes;26;Yes;1989;No;New;1.1000;1.1000;28.6;No,,,,
18758;France;Pakistan;DRPT-5 Rasit;Ground surv radar;Sensors;1988;No;2;Yes;1989;No;New;0.1000;0.1000;0.2;No,,,,
14592;United States;Switzerland;BGM-71 TOW;Anti-tank missile;Missiles;1986;No;500;Yes;1989;No;New;0.0100;0.0100;5;Yes,,,,
25844;Soviet Union;Viet Nam;Ka-27PL;ASW helicopter;Aircraft;1988;Yes;4;Yes;1989;Yes;New;17.0000;17.0000;68;No,,,,
17837;United States;Singapore;AR-320;Air search radar;Sensors;1986;Yes;2;Yes;1989;Yes;New;13.0000;13.0000;26;No,,,,
27444;Soviet Union;India;Kh-23 Grom/AS-7;ASM;Missiles;1985;Yes;50;Yes;1989;Yes;New;0.1000;0.1000;5;No,,,,
30285;United Kingdom;Indonesia;Racal-2459;Sea search radar;Sensors;1984;Yes;1;Yes;1989;Yes;New;0.5000;0.5000;0.5;No,,,,
3204;United States;Japan;AIM-9L Sidewinder;SRAAM;Missiles;1981;Yes;225;Yes;1989;No;New;0.1100;0.1100;24.75;Yes,,,,
30296;United States;Unknown recipient(s);AIM-9L Sidewinder;SRAAM;Missiles;1978;Yes;350;Yes;1989;Yes;New;0.1100;0.1100;38.5;No,,,,
30297;Soviet Union;East Germany (GDR);R-60/AA-8;SRAAM;Missiles;1987;Yes;70;Yes;1989;Yes;New;0.0900;0.0900;6.3;No,,,,
4101;France;UAE;Mirage-2000;FGA aircraft;Aircraft;1983;No;18;Yes;1989;No;New;22.0000;22.0000;396;No,,,,
18951;United Kingdom;Malaysia;FH-70 155mm;Towed gun;Artillery;1988;No;9;No;1989;No;New;1.0000;1.0000;9;No,,,,
20143;Soviet Union;Bulgaria;MT-LB;APC;Armoured vehicles;1970;Yes;60;Yes;1989;No;New;0.2200;0.2200;13.2;Yes,,,,
3704;Soviet Union;India;MiG-27K;FGA aircraft;Aircraft;1983;No;17;Yes;1989;No;New;13.0000;13.0000;221;Yes,,,,
19490;Chile;Panama;T-35 Pillan;Trainer aircraft;Aircraft;1988;No;6;No;1989;No;New;0.2800;0.2800;1.68;No,,,,
19906;Nicaragua;FMLN (El Salvador)*;Strela-2/SA-7;Portable SAM;Missiles;1989;Yes;50;Yes;1989;No;Second hand;0.0400;0.016;0.8;No,,,,
24372;Czechoslovakia;Soviet Union;L-410 Turbolet;Light transport ac;Aircraft;1985;Yes;50;Yes;1989;No;New;2.5000;2.5000;125;No,,,,
17638;Sweden;Norway;ERSTA 120mm;Coastal gun;Artillery;1981;No;2;No;1989;No;New;5.0000;5.0000;10;No,,,,
16882;France;Spain;AS-532 Cougar/AS-332;Transport helicopter;Aircraft;1986;No;5;Yes;1989;No;New;7.2500;7.2500;36.25;Yes,,,,
16684;United States;Sweden;GPS-100;Air search radar;Sensors;1981;No;3;Yes;1989;No;New;5.0000;5.0000;15;No,,,,
17690;China;Sri Lanka;Y-12;Light transport ac;Aircraft;1986;No;2;Yes;1989;No;New;2.0000;2.0000;4;No,,,,
23927;United Kingdom;Germany;Seaspray;MP aircraft radar;Sensors;1987;Yes;3;Yes;1989;Yes;New;2.0000;2.0000;6;No,,,,
20112;Soviet Union;Iraq;Su-24/Fencer;Bomber aircraft;Aircraft;1988;Yes;12;Yes;1989;No;New;35.0000;35.0000;420;No,,,,
14127;France;Malawi;AS-350/AS-550 Fennec;Light helicopter;Aircraft;1984;No;1;No;1989;No;New;0.9000;0.9000;0.9;No,,,,
28368;Israel;Singapore;Scout;UAV;Aircraft;1988;Yes;20;Yes;1989;No;New;0.1000;0.1000;2;No,,,,
22664;Soviet Union;North Korea;Rangout/Square Tie;Sea search radar;Sensors;1979;Yes;1;Yes;1989;Yes;New;1.5000;1.5000;1.5;No,,,,
18071;United States;Thailand;Stingray;Light tank;Armoured vehicles;1987;No;54;No;1989;No;New;1.2500;1.2500;67.5;No,,,,
19749;Soviet Union;Poland;MiG-29;Fighter aircraft;Aircraft;1988;Yes;7;No;1989;No;New;20.6500;20.6500;144.55;No,,,,
19125;Soviet Union;North Korea;BMP-1;IFV;Armoured vehicles;1984;Yes;20;Yes;1989;No;New;0.9000;0.9000;18;No,,,,
31619;France;Saudi Arabia;RATAC;Ground surv radar;Sensors;1988;No;12;Yes;1989;Yes;New;0.1800;0.1800;2.16;No,,,,
15902;Switzerland;Mexico;PC-7 Turbo Trainer;Trainer aircraft;Aircraft;1985;No;6;Yes;1989;Yes;New;1.0000;1.0000;6;No,,,,
4012;Soviet Union;East Germany (GDR);BTR-70;APC;Armoured vehicles;1982;Yes;160;Yes;1989;No;New;0.3000;0.3000;48;No,,,,
20873;Soviet Union;East Germany (GDR);2B11 120mm;Mortar;Artillery;1987;Yes;35;Yes;1989;Yes;New;0.0500;0.0500;1.75;No,,,,
3420;United States;Belgium;F-16A;FGA aircraft;Aircraft;1983;No;9;Yes;1989;No;New;20.6500;20.6500;185.85;Yes,,,,
23120;Soviet Union;Romania;BTR-70;APC;Armoured vehicles;1977;Yes;10;Yes;1989;Yes;New;0.3000;0.3000;3;Yes,,,,
4147;United States;Germany;Patriot;SAM system;Air defence systems;1984;No;4;Yes;1989;No;New;47.0000;47.0000;188;No,,,,
16797;United States;Indonesia;F-16A;FGA aircraft;Aircraft;1986;No;3;No;1989;No;New;20.6500;20.6500;61.95;No,,,,
25882;Soviet Union;Poland;9M115 Metis/AT-7;Anti-tank missile;Missiles;1988;Yes;250;Yes;1989;Yes;New;0.0100;0.0100;2.5;No,,,,
31941;United States;Taiwan;APG-67;Combat ac radar;Sensors;1982;Yes;2;Yes;1989;Yes;New;2.5000;2.5000;5;Yes,,,,
20151;Soviet Union;India;Project-1241/Pauk;Patrol craft;Ships;1983;No;1;No;1989;No;New;65.0000;65.0000;65;No,,,,
20900;Sweden;Denmark;9LV;Fire control radar;Sensors;1988;Yes;1;Yes;1989;Yes;New;2.5000;2.5000;2.5;No,,,,
4415;Soviet Union;India;9M33/SA-8;SAM;Missiles;1982;Yes;400;Yes;1989;No;New;0.1000;0.1000;40;No,,,,
1561;United States;Belgium;M-113;APC;Armoured vehicles;1979;No;25;Yes;1989;Yes;New;0.2500;0.2500;6.25;Yes,,,,
19991;Germany;Peru;Bo-105;Light helicopter;Aircraft;1989;No;11;Yes;1989;No;New;1.2000;1.2000;13.2;No,,,,
19106;Soviet Union;Afghanistan;R-17 Elbrus/Scud-B;SSM;Missiles;1988;Yes;700;Yes;1989;No;New;1.5000;1.5000;1050;No,,,,
22541;Soviet Union;India;Garpun/Plank Shave;Air search radar;Sensors;1983;Yes;1;Yes;1989;Yes;New;6.0000;6.0000;6;No,,,,
28691;Soviet Union;India;SET-65 Yenot-2;ASW torpedo;Missiles;1987;Yes;13;Yes;1989;Yes;New;1.0000;1.0000;13;No,,,,
19109;Soviet Union;Afghanistan;9P117/Scud-B TEL;Mobile SSM launcher;Artillery;1988;Yes;10;Yes;1989;Yes;New;1.0000;1.0000;10;No,,,,
18488;Sweden;Bahrain;9LV;Fire control radar;Sensors;1984;Yes;1;No;1989;No;New;2.5000;2.5000;2.5;No,,,,
18288;Soviet Union;Iraq;9M111 Fagot/AT-4;Anti-tank missile;Missiles;1986;Yes;750;Yes;1989;Yes;New;0.0100;0.0100;7.5;No,,,,
19786;United States;Colombia;A-37B Dragonfly;Ground attack ac;Aircraft;1989;No;8;No;1989;No;Second hand;5.0000;2;16;No,,,,
2737;France;Saudi Arabia;AS-15TT;Anti-ship missile;Missiles;1980;No;25;Yes;1989;No;New;0.2800;0.2800;7;No,,,,
19466;United States;Colombia;S-70/UH-60A;Helicopter;Aircraft;1989;No;5;No;1989;No;New;6.5000;6.5000;32.5;No,,,,
21056;Soviet Union;East Germany (GDR);Igla-1/SA-16;Portable SAM;Missiles;1988;Yes;188;Yes;1989;No;New;0.0700;0.0700;13.16;No,,,,
25946;Soviet Union;Hungary;Strela-3/SA-14;Portable SAM;Missiles;1986;Yes;100;Yes;1989;Yes;New;0.0600;0.0600;6;No,,,,
21705;France;Brazil;Centaure;Air search radar;Sensors;1984;No;1;Yes;1989;Yes;New;7.5000;7.5000;7.5;No,,,,
19393;Soviet Union;Poland;MT-LB;APC;Armoured vehicles;1980;Yes;80;Yes;1989;No;New;0.2200;0.2200;17.6;Yes,,,,
19433;United Kingdom;Pakistan;Sea King HAR-3;Transport helicopter;Aircraft;1989;No;1;No;1989;No;Second hand;6.7500;2.7;2.7;No,,,,
38146;United States;Denmark;RGM-84 Harpoon;Anti-ship missile;Missiles;1988;Yes;1;No;1989;Yes;New;1.0000;1.0000;1;No,,,,
19931;China;Bangladesh;Type-05/Jianghu-1;Frigate;Ships;1988;Yes;1;No;1989;No;New;61.0000;61.0000;61;No,,,,
19818;United States;Chile;F-28;Light helicopter;Aircraft;1988;Yes;8;Yes;1989;No;New;0.2500;0.2500;2;No,,,,
20917;China;Bangladesh;HY-1/SY-1/CSS-N-1;Anti-ship missile;Missiles;1987;Yes;20;Yes;1989;Yes;New;0.6000;0.6000;12;No,,,,
16839;United States;Japan;Mk-15 Phalanx;CIWS;Air defence systems;1988;Yes;1;Yes;1989;Yes;New;7.0000;7.0000;7;No,,,,
18463;United States;Japan;Mk-15 Phalanx;CIWS;Air defence systems;1981;Yes;8;Yes;1989;Yes;New;7.0000;7.0000;56;No,,,,
19025;Spain;Ecuador;CN-235;Transport aircraft;Aircraft;1988;No;2;No;1989;No;New;8.2000;8.2000;16.4;No,,,,
4529;United States;Israel;APG-76;Combat ac radar;Sensors;1987;Yes;8;Yes;1989;No;New;2.0000;2.0000;16;No,,,,
19570;France;Kenya;AML-60/90;Armoured car;Armoured vehicles;1988;No;67;No;1989;No;New;0.3500;0.3500;23.45;No,,,,
17730;Singapore;Taiwan;Ning Hai;Patrol craft;Ships;1985;Yes;2;Yes;1989;No;New;12.5000;12.5000;25;Yes,,,,
19716;Soviet Union;Afghanistan;An-12;Transport aircraft;Aircraft;1989;Yes;12;No;1989;No;Second hand;23.0000;9.2;110.4;No,,,,
24651;Taiwan;Turkey;F-5A Freedom Fighter;FGA aircraft;Aircraft;1988;Yes;9;Yes;1989;No;Second hand;8.0000;3.2;28.8;No,,,,
32533;Soviet Union;Afghanistan;Kh-25/AS-10;ARM;Missiles;1988;Yes;100;Yes;1989;Yes;New;0.1500;0.1500;15;No,,,,
19074;France;Egypt;RA-20S;Air search radar;Sensors;1988;No;10;Yes;1989;No;New;3.2500;3.2500;32.5;No,,,,
33101;Soviet Union;Afghanistan;R-60/AA-8;SRAAM;Missiles;1988;Yes;85;Yes;1989;Yes;New;0.0900;0.0900;7.65;No,,,,
18505;Soviet Union;Afghanistan;Mi-24D/Mi-25;Combat helicopter;Aircraft;1984;Yes;9;Yes;1989;No;New;8.2500;8.2500;74.25;No,,,,
33213;Soviet Union;East Germany (GDR);Garpun/Plank Shave;Air search radar;Sensors;1986;Yes;1;Yes;1989;Yes;New;6.0000;6.0000;6;No,,,,
19736;United States;Pakistan;M-113;APC;Armoured vehicles;1989;No;2;No;1989;No;New;0.2500;0.2500;0.5;Yes,,,,
18826;United Kingdom;Venezuela;Scorpion-90;Light tank;Armoured vehicles;1988;No;10;Yes;1989;No;New;1.0000;1.0000;10;No,,,,
20128;France;Chile;MM-40 Exocet;Anti-ship missile;Missiles;1988;Yes;1;Yes;1989;No;New;1.0000;1.0000;1;No,,,,
26096;France;Chile;AS-532 Cougar/AS-332;Transport helicopter;Aircraft;1988;Yes;2;No;1989;No;New;7.2500;7.2500;14.5;No,,,,
959;France;United States;AS365/AS565 Panther;Helicopter;Aircraft;1979;No;10;Yes;1989;No;New;3.2500;3.2500;32.5;Yes,,,,
19805;Soviet Union;Cuba;MiG-29;Fighter aircraft;Aircraft;1985;Yes;4;No;1989;No;New;20.6500;20.6500;82.6;No,,,,
19552;United States;Thailand;AH-1F Cobra;Combat helicopter;Aircraft;1988;No;2;No;1989;No;New;7.5000;7.5000;15;No,,,,
18937;France;Qatar;TRS-2100 Tiger-S;Air search radar;Sensors;1986;Yes;1;Yes;1989;Yes;New;4.7500;4.7500;4.75;No,,,,
16019;Soviet Union;East Germany (GDR);Su-22;FGA aircraft;Aircraft;1983;Yes;15;Yes;1989;No;New;13.0000;13.0000;195;No,,,,
19459;Spain;Lesotho;C-212;Transport aircraft;Aircraft;1988;Yes;2;No;1989;No;New;3.8000;3.8000;7.6;No,,,,
19645;United States;Lesotho;Cessna-180 Skywagon;Light aircraft;Aircraft;1989;Yes;1;No;1989;No;New;0.1800;0.1800;0.18;No,,,,
1079;United States;South Korea;F-16C;FGA aircraft;Aircraft;1981;No;5;Yes;1989;No;New;28.5000;28.5000;142.5;No,,,,
18651;Soviet Union;Yugoslavia;MiG-29;Fighter aircraft;Aircraft;1987;Yes;2;Yes;1989;No;New;20.6500;20.6500;41.3;No,,,,
20082;Soviet Union;Romania;MiG-29;Fighter aircraft;Aircraft;1989;Yes;4;No;1989;No;New;20.6500;20.6500;82.6;No,,,,
17477;United States;Netherlands;TPQ-37 Firefinder;Arty locating radar;Sensors;1986;No;2;No;1989;No;New;8.0000;8.0000;16;No,,,,
18650;France;Venezuela;Mirage-50;FGA aircraft;Aircraft;1988;No;4;Yes;1989;Yes;New;16.0000;16.0000;64;No,,,,
31495;United States;Italy;Tornado IDS Radar;Combat ac radar;Sensors;1976;Yes;12;Yes;1989;No;New;2.0000;2.0000;24;No,,,,
1045;France;Romania;SA-316B Alouette-3;Light helicopter;Aircraft;1970;Yes;5;Yes;1989;No;New;0.9000;0.9000;4.5;Yes,,,,
20122;Jordan;Greece;F-5A Freedom Fighter;FGA aircraft;Aircraft;1988;No;19;Yes;1989;No;Second hand;8.0000;3.2;60.8;No,,,,
34157;France;Greece;F-406 Caravan-2;Light transport ac;Aircraft;1988;Yes;2;No;1989;No;New;2.4000;2.4000;4.8;No,,,,
29077;Israel;United States;Pioneer;UAV;Aircraft;1986;Yes;12;Yes;1989;Yes;New;0.1000;0.1000;1.2;No,,,,
19763;Switzerland;Cyprus;PC-9;Trainer aircraft;Aircraft;1987;No;1;No;1989;No;New;1.4000;1.4000;1.4;No,,,,
17639;United States;Norway;F-16A;FGA aircraft;Aircraft;1986;No;1;No;1989;No;New;20.6500;20.6500;20.65;No,,,,
18597;Norway;Spain;P-3B Orion;ASW aircraft;Aircraft;1988;No;4;No;1989;No;Second hand;30.0000;12;48;No,,,,
17641;United States;Norway;Bell-412;Helicopter;Aircraft;1986;No;3;No;1989;No;New;5.0000;5.0000;15;Yes,,,,
27890;Soviet Union;Cuba;Igla-1/SA-16;Portable SAM;Missiles;1988;Yes;50;Yes;1989;Yes;New;0.0700;0.0700;3.5;No,,,,
20432;China;Pakistan;F-7M Airguard;Fighter aircraft;Aircraft;1988;No;25;Yes;1989;No;New;11.0000;11.0000;275;No,,,,
16013;Switzerland;Australia;PC-9;Trainer aircraft;Aircraft;1986;No;12;No;1989;No;New;1.4000;1.4000;16.8;Yes,,,,
18569;United States;Mexico;C-130B Hercules;Transport aircraft;Aircraft;1988;Yes;2;Yes;1989;No;Second hand but modernized;23.0000;15.18;30.36;No,,,,
16056;France;India;R-550 Magic-1;SRAAM;Missiles;1979;Yes;100;Yes;1989;Yes;New;0.0900;0.0900;9;No,,,,
4583;France;India;R-550 Magic-2;SRAAM;Missiles;1984;Yes;50;Yes;1989;Yes;New;0.1100;0.1100;5.5;No,,,,
21375;United Kingdom;UAE;PGM-500/PGM-2000;ASM;Missiles;1985;No;50;Yes;1989;Yes;New;0.2000;0.2000;10;No,,,,
4553;United States;Denmark;F-16A;FGA aircraft;Aircraft;1984;No;4;Yes;1989;No;New;20.6500;20.6500;82.6;Yes,,,,
19642;China;Iran;HQ-2/CSA-1;SAM system;Air defence systems;1989;Yes;2;Yes;1989;No;New;17.8700;17.8700;35.74;No,,,,
26134;Soviet Union;Poland;Strela-2/SA-7;Portable SAM;Missiles;1969;Yes;500;Yes;1989;No;New;0.0400;0.0400;20;Yes,,,,
19761;France;Jordan;AS-30L;ASM;Missiles;1988;No;50;Yes;1989;Yes;New;0.2000;0.2000;10;No,,,,
25305;Spain;Indonesia;C-212;Transport aircraft;Aircraft;1983;Yes;4;No;1989;No;New;3.8000;3.8000;15.2;Yes,,,,
